"order_no","ro_no","ro_date","invoice_date","invoice_no","outlet_code","outlet_name","emp_code","emp_name","sup_code","sup_name","pro_code","pro_name","largest_unit","middle_unit","small_unit","largest_system_price","middle_system_price","small_system_price","final_largest_selling_price","final_middle_selling_price","final_small_selling_price","largest_qty_order","middle_qty_order","smallest_qty_order","promotion_value","discount_value","vat_value","gross_price","net_sales"
,SO2603030012,2026-03-03,,,B000071,BOEDY 71,BDG001,Nyeck Nyobe,MT001,Mainan Toys,AF-0037,Action Figure Ruben Amorim,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,3.0,0.0,0.0,0.0000,300000.0000,627000.0000,6000000.0,5700000.0
PO26030930122410001,SO2603090005,2026-03-09,2026-03-09,INV2603090003,"15620",TOKO MADURA,"3012241",Charles Leclerc,"02001",PT URC,"02006",DYNAMITE ORANGE 3.5G,KRT/20,KRT/1,PCS/1,83500,83500,4175,0.0000,0.0000,0.0000,50.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO26030930122410002,SO2603090006,2026-03-09,2026-03-09,INV2603090004,"15620",TOKO MADURA,"3012241",Charles Leclerc,"02001",PT URC,"02006",DYNAMITE ORANGE 3.5G,KRT/20,KRT/1,PCS/1,83500,83500,4175,0.0000,0.0000,0.0000,3.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO26030930122410002,SO2603090006,2026-03-09,2026-03-09,INV2603090004,"15620",TOKO MADURA,"3012241",Charles Leclerc,MT001,Mainan Toys,AF-0002,Action Figure Batman,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO26030930122410002,SO2603090006,2026-03-09,2026-03-09,INV2603090004,"15620",TOKO MADURA,"3012241",Charles Leclerc,"10000",PT. Jengky Indonesia,FF-0101-0004,Cavendish C3,CRT/12,CRT/1,PNCH/1,310000,210000,110000,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO26030930122410002,SO2603090006,2026-03-09,2026-03-09,INV2603090004,"15620",TOKO MADURA,"3012241",Charles Leclerc,"10000",PT. Jengky Indonesia,FF-0101-0004,Cavendish C3,CRT/12,CRT/1,PNCH/1,310000,210000,110000,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO26030930122410002,SO2603090006,2026-03-09,2026-03-09,INV2603090004,"15620",TOKO MADURA,"3012241",Charles Leclerc,"1000",PT YUPI INDONESIA,FF-0101-0039,Cavendish Hand,CRT/12,CRT/1,PNCH/1,310000,210000,110000,0.0000,0.0000,0.0000,5.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO26030930122410002,SO2603090006,2026-03-09,2026-03-09,INV2603090004,"15620",TOKO MADURA,"3012241",Charles Leclerc,"1000",PT YUPI INDONESIA,FF-0101-0040,Cavendish Hand,CRT/12,CRT/1,PNCH/1,310000,210000,110000,0.0000,0.0000,0.0000,2.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
,SO2603030012,2026-03-03,,,B000071,BOEDY 71,BDG001,Nyeck Nyobe,YP001,PT YUPI INDONESIA,YP1084,PIZZA TOP LID W/O FOLD D.BOX (12X12) @ 15 G,CRT/12,CRT/1,PNCH/1,950000,120000,11000,950000.0000,120000.0000,11000.0000,30.0,0.0,0.0,0.0000,0.0000,3135000.0000,28500000,28500000
PO26030930122410003,SO2603090007,2026-03-09,2026-03-11,INV2603110002,"0019",Babeh TK,"3012241",Charles Leclerc,"010001",PT YUPI INDONESIA,"01001",VAEROSOL LAVENDER 750ML 12 KL,KRT/12,KRT/1,KLG/1,455556,455556,36151,455556.0000,455556.0000,36151.0000,1.0,0.0,0.0,0.0000,0.0000,50111.0000,455556.0,455556.0
,SO2603140007,2026-03-14,,,JMF260039,Toko Untung Sedikit,ERK001,Erling Caraka,MT001,Mainan Toys,AF-0009,Action Figure Black Panther,CRT/10,CRT/1,PCS/1,4000000,4000000,400000,4000000.0000,4000000.0000,400000.0000,5.0,0.0,0.0,0,400000.0000,2156000.0000,20000000,19600000
,SO2603140007,2026-03-14,,,JMF260039,Toko Untung Sedikit,ERK001,Erling Caraka,MT001,Mainan Toys,AF-0018,Action Figure Deadpool,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,7.0,0.0,0.0,70000.0000,278600.0000,1501654.0000,14000000,13651400
,SO2603140007,2026-03-14,,,JMF260039,Toko Untung Sedikit,ERK001,Erling Caraka,MT001,Mainan Toys,AF-0010,Action Figure Aquaman,CRT/10,CRT/1,PCS/1,4000000,4000000,400000,4000000.0000,4000000.0000,400000.0000,6.0,0.0,0.0,24000000.0000,0.0000,0.0000,24000000,0.0
,SO2603030013,2026-03-03,2026-03-03,INV2603030010,B000071,BOEDY 71,BDG001,Nyeck Nyobe,"02001",PT URC,"302019",VAPE ONE PUSH ORANGE 30 HARI   ,KRT/12,KRT/1,PCS/1,242182,242182,20182,242182.0000,242182.0000,20182.0000,3.0,0.0,0.0,0.0000,0.0000,79920.0000,726546.0,726546.0
,SO2603030013,2026-03-03,2026-03-03,INV2603030010,B000071,BOEDY 71,BDG001,Nyeck Nyobe,"010001",PT YUPI INDONESIA,"302008",VAPE AEROSOL TWINGUN 600 ML    ,KRT/12,KRT/1,PCS/1,368108,368108,30676,368108.0000,368108.0000,30676.0000,4.0,0.0,0.0,0.0000,0.0000,161968.0000,1472432.0,1472432.0
,SO2603030013,2026-03-03,2026-03-03,INV2603030010,B000071,BOEDY 71,BDG001,Nyeck Nyobe,"010001",PT YUPI INDONESIA,"302028",VAPE ULTRA  ELECTRIC CLD 45MLM ,KRT/24,KRT/1,PCS/1,412368,412368,17182,412368.0000,412368.0000,17182.0000,4.0,0.0,0.0,0.0000,0.0000,181442.0000,1649472.0,1649472.0
,SO2603090008,2026-03-09,2026-03-09,INV2603090005,"250115",Toko Barokah,BDG001,Nyeck Nyobe,MT001,Mainan Toys,AF-0036,Action Figure Carrick,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,2.0,0.0,0.0,0.0000,0.0000,440000.0000,4000000.0,4000000.0
,SO2603030013,2026-03-03,2026-03-03,INV2603030010,B000071,BOEDY 71,BDG001,Nyeck Nyobe,"010001",PT YUPI INDONESIA,"302027",VAPE ELETRIC SET LIQUID 45 MLM ,KRT/24,KRT/1,PCS/1,770400,770400,32100,770400.0000,770400.0000,32100.0000,4.0,0.0,0.0,0.0000,0.0000,338976.0000,3081600.0,3081600.0
,SO2603030013,2026-03-03,2026-03-03,INV2603030010,B000071,BOEDY 71,BDG001,Nyeck Nyobe,"010001",PT YUPI INDONESIA,"302026","VAPE ULTRA MAT LEVENDER 45""S   ",KRT/36,KRT/1,PCS/1,285405,285405,7928,285405.0000,285405.0000,7928.0000,2.0,0.0,0.0,0.0000,0.0000,62789.0000,570810.0,570810.0
,SO2603030013,2026-03-03,2026-03-03,INV2603030010,B000071,BOEDY 71,BDG001,Nyeck Nyobe,"010505",PT YUPI INDONESIA,"301000",VAPE BAKAR TANPA ASAP,BOX/60,BOX/1,PCS/1,255909,256909,4282,255909.0000,256909.0000,4282.0000,2.0,0.0,0.0,0.0000,0.0000,61418.0000,511818.0,511818.0
PO260303SLS010004,SO2603030014,2026-03-03,2026-03-03,INV2603030012,N000001,New outlet,SLS01,Jeddy,YP001,PT YUPI INDONESIA,YP1032,CHOCO GLEE D.BOX (12X24) @ 5.5 G,KRT/36,KRT/1,PCS/1,316800,316800,8800,0.0000,0.0000,0.0000,8.0,0.0,0.0,0.0000,0.0000,278784.0000,0.0,0.0
PO26030930122410004,SO2603090009,2026-03-09,,,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,"010001",PT YUPI INDONESIA,"01004",VAPE 0031 DIME STANDAR,KRT/60,KRT/1,PCS/1,165000,165000,2750,0.0000,0.0000,0.0000,1.0,0.0,1.0,0.0000,0.0000,0.0000,0.0,0.0
PO26030930122410004,SO2603090009,2026-03-09,,,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,"1000",PT YUPI INDONESIA,"02001",PIATOS BBQ 14GR/60,KRT/20,PCK/3,PCS/1,50860,16953,848,0.0000,0.0000,0.0000,1.0,1.0,1.0,0.0000,0.0000,0.0000,0.0,0.0
PO26030930122410004,SO2603090009,2026-03-09,,,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,"010505",PT YUPI INDONESIA,"819256",VT EDT BREEZE 120MLX36,KRT/36,KRT/1,PCS/1,655956,655956,18221,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO26030930122410005,SO2603090010,2026-03-09,,,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,"010001",PT YUPI INDONESIA,"01004",VAPE 0031 DIME STANDAR,KRT/60,KRT/1,PCS/1,165000,165000,2750,0.0000,0.0000,0.0000,2.0,0.0,1.0,0.0000,0.0000,0.0000,0.0,0.0
PO26031430122410001,SO2603140008,2026-03-14,,,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,"010001",PT YUPI INDONESIA,"01004",VAPE 0031 DIME STANDAR,KRT/60,KRT/1,PCS/1,165000,165000,2750,0.0000,0.0000,0.0000,2.0,0.0,1.0,0.0000,0.0000,0.0000,0.0,0.0
,SO2603030015,2026-03-03,,,TA0001,Toko Alam Berkah,"2025120201",Ilham Abdullah,"1009",PT Downy Indonesia,D000018,DOWNY Aroma Kenanga REF 300 MLX120,CRT/12,LSN/10,PCS/1,660000,66000,5500,660000.0000,66000.0000,5500.0000,3.0,0.0,0.0,0.0000,0.0000,217800.0000,1980000.0,1980000.0
,SO2603030015,2026-03-03,,,TA0001,Toko Alam Berkah,"2025120201",Ilham Abdullah,"1009",PT Downy Indonesia,D000017,DOWNY Aroma Jasmine REF 300 MLX120,CRT/12,LSN/10,PCS/1,660000,66000,5500,660000.0000,66000.0000,5500.0000,3.0,0.0,0.0,0.0000,0.0000,217800.0000,1980000.0,1980000.0
,SO2603030015,2026-03-03,,,TA0001,Toko Alam Berkah,"2025120201",Ilham Abdullah,"1009",PT Downy Indonesia,D000016,DOWNY Aroma Mawa REF 300 MLX120,CRT/12,LSN/10,PCS/1,660000,66000,5500,660000.0000,66000.0000,5500.0000,4.0,0.0,3.0,0.0000,0.0000,292215.0000,2656500.0,2656500.0
PO26030930122410006,SO2603090011,2026-03-09,,,"211313",PADANG UDA ILHAM jangan proses order,"3012241",Charles Leclerc,"010001",PT YUPI INDONESIA,"01004",VAPE 0031 DIME STANDAR,KRT/60,KRT/1,PCS/1,165000,165000,2750,0.0000,0.0000,0.0000,1.0,0.0,2.0,0.0000,0.0000,0.0000,0.0,0.0
,SO2603140009,2026-03-14,,,"0019",Babeh TK,"2025120202",Firman Mulyawan,MT001,Mainan Toys,AF-0006,Action Figure Thor,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,0.0,0.0,3.0,0,0.0000,66000.0000,600000.0,600000.0
PO260303SLS010005,SO2603030016,2026-03-03,2026-03-03,INV2603030011,"1234567890",toko jan,SLS01,Jeddy,YP001,PT YUPI INDONESIA,YP5217,YUPI MINI BURGER BOX 12X24X6GR,KRT/50,KRT/1,KLG/1,75000,800000,23000,0.0000,0.0000,0.0000,2.0,0.0,0.0,0.0000,0.0000,176000.0000,0.0,0.0
PO26030920251202040007,SO2603090012,2026-03-09,2026-03-09,INV2603090006,"0019",Babeh TK,"2025120204",Yogie Setya,MT001,Mainan Toys,AF-0001,Action Figure Superman,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,0.0000,0.0000,0.0000,1.0,0.0,1.0,0.0000,0.0000,0.0000,0.0,0.0
PO26030920251202040008,SO2603090013,2026-03-09,2026-03-09,INV2603090007,"0019",Babeh TK,"2025120204",Yogie Setya,MT001,Mainan Toys,AF-0003,Action Figure Spiderman,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
,SO2603140010,2026-03-14,2026-03-14,INV2603140003,"09845",Toko Abadi Membumi,ERK001,Erling Caraka,WASUPP001,PT YUPI INDONESIA,BS003,Minyak Rem Astrea (rasa mint),KRT/10,KRT/1,ML001/1,135000,135000,13500,135000.0000,135000.0000,13500.0000,1.0,0.0,0.0,0,0.0000,14850.0000,135000.0,135000.0
,SO2603140010,2026-03-14,2026-03-14,INV2603140003,"09845",Toko Abadi Membumi,ERK001,Erling Caraka,MT001,Mainan Toys,AF-0037,Action Figure Ruben Amorim,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,1.0,0.0,0.0,0,0.0000,220000.0000,2000000.0,2000000.0
PO2603038890001,SO2603030003,2026-03-03,2026-03-03,INV2603030001,LV000007,Lavina TK 7,"889",FirmanTok,MT001,Mainan Toys,AF-0039,Action Figure Koch Justin,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,9.0,0.0,0.0,0.0000,0.0000,0.0000,18000000,18000000
,SO2603090014,2026-03-09,,,"250115",Toko Barokah,BDG001,Nyeck Nyobe,MT001,Mainan Toys,AF-0021,Action Figure Winter Soldier,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,5.0,0.0,0.0,0.0000,0.0000,1100000.0000,10000000,10000000
,SO2603090014,2026-03-09,,,"250115",Toko Barokah,BDG001,Nyeck Nyobe,MT001,Mainan Toys,AF-0028,Action Figure Jhon Cena,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,1.0,0.0,0.0,0.0000,0.0000,220000.0000,2000000.0,2000000.0
PO260303SLS010001,SO2603030017,2026-03-03,,,"202512251",Sss mobile,SLS01,Jeddy,"010001",PT YUPI INDONESIA,"01001",VAEROSOL LAVENDER 750ML 12 KL,KRT/12,KRT/1,KLG/1,455556,455556,36151,0.0000,0.0000,0.0000,2.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO260303SLS010001,SO2603030017,2026-03-03,,,"202512251",Sss mobile,SLS01,Jeddy,"010001",PT YUPI INDONESIA,"01002",VAPE ULTRA MAT 45 LVNDR 36 PCS,KRT/36,KRT/1,PCS/1,316800,316800,8800,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO260303SLS010002,SO2603030018,2026-03-03,2026-03-03,INV2603030015,"202512251",Sss mobile,SLS01,Jeddy,MT001,Mainan Toys,AF-0006,Action Figure Thor,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
,SO2603090001,2026-03-09,,,TK000003,TOKO LESTARI,"2025120201",Ilham Abdullah,YP001,PT YUPI INDONESIA,YP5219,YP513 YUPI MINI BURGER,KRT/50,KRT/1,KLG/1,75000,800000,23000,75000.0000,800000.0000,23000.0000,0.0,0.0,1.0,0.0000,0.0000,2530.0000,23000.0,23000.0
PO2603038890002,SO2603030004,2026-03-03,2026-03-03,INV2603030002,LV000007,Lavina TK 7,"889",FirmanTok,"010001",PT YUPI INDONESIA,"01002",VAPE ULTRA MAT 45 LVNDR 36 PCS,KRT/36,KRT/1,PCS/1,316800,316800,8800,316800.0000,316800.0000,8800.0000,3.0,0.0,0.0,0.0000,0.0000,104544.0000,950400.0,950400.0
PO2603038890002,SO2603030004,2026-03-03,2026-03-03,INV2603030002,LV000007,Lavina TK 7,"889",FirmanTok,"010001",PT YUPI INDONESIA,"01001",VAEROSOL LAVENDER 750ML 12 KL,KRT/12,KRT/1,KLG/1,455556,455556,36151,455556.0000,455556.0000,36151.0000,2.0,0.0,0.0,0.0000,0.0000,100222.0000,911112.0,911112.0
,SO2603100001,2026-03-10,,,D000013,DODY 13,SLS009,Ridwan,"1009",PT Downy Indonesia,D000018,DOWNY Aroma Kenanga REF 300 MLX120,CRT/12,LSN/10,PCS/1,660000,66000,5500,660000.0000,66000.0000,5500.0000,5.0,0.0,6.0,0.0000,0.0000,366630.0000,3333000.0,3333000.0
PO260303SLS010001,SO2603030005,2026-03-03,2026-03-03,INV2603030003,"250115",Toko Barokah,SLS01,Jeddy,YP001,PT YUPI INDONESIA,YP5219,YP513 YUPI MINI BURGER,KRT/50,KRT/1,KLG/1,75000,800000,23000,75000.0000,800000.0000,23000.0000,0.0,0.0,4.0,0.0000,0.0000,10120.0000,92000.0,92000.0
PO26031020251202040001,SO2603100002,2026-03-10,,,"09845",Toko Abadi Membumi,"2025120204",Yogie Setya,"010001",PT YUPI INDONESIA,"01001",VAEROSOL LAVENDER 750ML 12 KL,KRT/12,KRT/1,KLG/1,455556,455556,36151,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO26031020251202040001,SO2603100002,2026-03-10,,,"09845",Toko Abadi Membumi,"2025120204",Yogie Setya,"010001",PT YUPI INDONESIA,"01002",VAPE ULTRA MAT 45 LVNDR 36 PCS,KRT/36,KRT/1,PCS/1,316800,316800,8800,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO260303SLS010001,SO2603030005,2026-03-03,2026-03-03,INV2603030003,"250115",Toko Barokah,SLS01,Jeddy,"010001",PT YUPI INDONESIA,"01001",VAEROSOL LAVENDER 750ML 12 KL,KRT/12,KRT/1,KLG/1,455556,455556,36151,455556.0000,455556.0000,36151.0000,3.0,0.0,0.0,0.0000,0.0000,150333.0000,1366668.0,1366668.0
PO260303SLS010001,SO2603030005,2026-03-03,2026-03-03,INV2603030003,"250115",Toko Barokah,SLS01,Jeddy,"010001",PT YUPI INDONESIA,"01002",VAPE ULTRA MAT 45 LVNDR 36 PCS,KRT/36,KRT/1,PCS/1,316800,316800,8800,316800.0000,316800.0000,8800.0000,3.0,0.0,0.0,0.0000,0.0000,104544.0000,950400.0,950400.0
PO26031020251202040002,SO2603100003,2026-03-10,,,"09845",Toko Abadi Membumi,"2025120204",Yogie Setya,"010001",PT YUPI INDONESIA,"01001",VAEROSOL LAVENDER 750ML 12 KL,KRT/12,KRT/1,KLG/1,455556,455556,36151,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO26031020251202040002,SO2603100003,2026-03-10,,,"09845",Toko Abadi Membumi,"2025120204",Yogie Setya,"010001",PT YUPI INDONESIA,"01002",VAPE ULTRA MAT 45 LVNDR 36 PCS,KRT/36,KRT/1,PCS/1,316800,316800,8800,0.0000,0.0000,0.0000,0.0,0.0,1.0,0.0000,0.0000,0.0000,0.0,0.0
PO26031020251202040002,SO2603100003,2026-03-10,,,"09845",Toko Abadi Membumi,"2025120204",Yogie Setya,"010001",PT YUPI INDONESIA,"01003",GAJAH KULKAS 50 GR 24 PCS,KRT/24,KRT/1,PCS/1,154364,154364,6432,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO260303SLS010002,SO2603030006,2026-03-03,2026-03-03,INV2603030005,"0019",Babeh TK,SLS01,Jeddy,MT001,Mainan Toys,AF-0040,Action Figure Pep Guardiola,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,0.0,0.0,3.0,0.0000,0.0000,66000.0000,600000.0,600000.0
PO260303SLS010002,SO2603030006,2026-03-03,2026-03-03,INV2603030005,"0019",Babeh TK,SLS01,Jeddy,MT001,Mainan Toys,AF-0039,Action Figure Koch Justin,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,3.0,0.0,0.0,0.0000,0.0000,0.0000,6000000.0,6000000.0
,SO2603100001,2026-03-10,,,D000013,DODY 13,SLS009,Ridwan,YP001,PT YUPI INDONESIA,YP5219,YP513 YUPI MINI BURGER,KRT/50,KRT/1,KLG/1,75000,800000,23000,2750000.0000,2500000.0000,2000000.0000,1.0,0.0,2.0,0.0000,0.0000,742500.0000,6750000.0,6750000.0
PO260303AD0030001,SO2603030007,2026-03-03,2026-03-03,INV2603030006,B000472,BOEDY 472,AD003,Ady Nugroho,YP001,PT YUPI INDONESIA,YP5219,YP513 YUPI MINI BURGER,KRT/50,KRT/1,KLG/1,75000,800000,23000,75000.0000,800000.0000,23000.0000,0.0,0.0,4.0,0.0000,0.0000,10120.0000,92000.0,92000.0
PO260303AD0030001,SO2603030007,2026-03-03,2026-03-03,INV2603030006,B000472,BOEDY 472,AD003,Ady Nugroho,"010001",PT YUPI INDONESIA,"01001",VAEROSOL LAVENDER 750ML 12 KL,KRT/12,KRT/1,KLG/1,455556,455556,36151,455556.0000,455556.0000,36151.0000,1.0,0.0,0.0,0.0000,0.0000,50111.0000,455556.0,455556.0
PO260303AD0030001,SO2603030007,2026-03-03,2026-03-03,INV2603030006,B000472,BOEDY 472,AD003,Ady Nugroho,"010001",PT YUPI INDONESIA,"01002",VAPE ULTRA MAT 45 LVNDR 36 PCS,KRT/36,KRT/1,PCS/1,316800,316800,8800,316800.0000,316800.0000,8800.0000,1.0,0.0,0.0,0.0000,0.0000,34848.0000,316800.0,316800.0
PO26031020251202040001,SO2603100002,2026-03-10,,,"09845",Toko Abadi Membumi,"2025120204",Yogie Setya,YP001,PT YUPI INDONESIA,YP5219,YP513 YUPI MINI BURGER,KRT/50,KRT/1,KLG/1,75000,800000,23000,75000.0000,800000.0000,1250000.0000,0.0,0.0,2.0,0.0000,0.0000,275000.0000,2500000.0,2500000.0
PO26030330122410002,SO2603030019,2026-03-03,2026-03-03,INV2603030016,"1234567890",toko jan,"3012241",Charles Leclerc,"999",PT YUPI INDONESIA,S000001,ABC Battery Baterai Biru AA R-06 1pack X 4pcs,CRT/4,PCK/72,PCS/1,1008000,14000,3500,0.0000,0.0000,0.0000,3.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO26031030122410001,SO2603100004,2026-03-10,2026-03-11,INV2603110016,,new mobile,"3012241",Charles Leclerc,"999",PT YUPI INDONESIA,S000001,ABC Battery Baterai Biru AA R-06 1pack X 4pcs,CRT/4,PCK/72,PCS/1,1008000,14000,3500,0.0000,0.0000,0.0000,0.0,0.0,2.0,0.0000,0.0000,770.0000,0.0,0.0
PO26031030122410002,SO2603100005,2026-03-10,2026-03-11,INV2603110015,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,MT001,Mainan Toys,AF-0002,Action Figure Batman,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,220000.0000,0.0,0.0
PO26031030122410002,SO2603100005,2026-03-10,2026-03-11,INV2603110015,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,"10000",PT. Jengky Indonesia,FF-0101-0004,Cavendish C3,CRT/12,CRT/1,PNCH/1,310000,210000,110000,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,25200.0000,0.0,0.0
PO26031030122410002,SO2603100005,2026-03-10,2026-03-11,INV2603110015,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,"10000",PT. Jengky Indonesia,FF-0101-0004,Cavendish C3,CRT/12,CRT/1,PNCH/1,310000,210000,110000,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,25200.0000,0.0,0.0
PO26031030122410002,SO2603100005,2026-03-10,2026-03-11,INV2603110015,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,"1000",PT YUPI INDONESIA,FF-0101-0039,Cavendish Hand,CRT/12,CRT/1,PNCH/1,310000,210000,110000,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,0.0000,0.0,0.0
PO260303SLS010003,SO2603030020,2026-03-03,2026-03-06,INV2603060010,"09845",Toko Abadi Membumi,SLS01,Jeddy,YP001,PT YUPI INDONESIA,YP5216,YUPI DINOSAURUS DB 13GR 12GR 12X24PCS,KRT/50,KRT/1,KLG/1,75000,800000,23000,800000.0000,800000.0000,23000.0000,1.0,0.0,1.0,0.0000,0.0000,90530.0000,823000.0,823000.0
PO260303SLS010003,SO2603030020,2026-03-03,2026-03-06,INV2603060010,"09845",Toko Abadi Membumi,SLS01,Jeddy,YP001,PT YUPI INDONESIA,YP5217,YUPI MINI BURGER BOX 12X24X6GR,KRT/50,KRT/1,KLG/1,75000,800000,23000,800000.0000,800000.0000,23000.0000,1.0,0.0,0.0,0.0000,0.0000,88000.0000,800000.0,800000.0
PO26031030122410002,SO2603100005,2026-03-10,2026-03-11,INV2603110015,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,"02001",PT URC,"02006",DYNAMITE ORANGE 3.5G,KRT/20,KRT/1,PCS/1,83500,83500,4175,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,9185.0000,0.0,0.0
PO26031030122410002,SO2603100005,2026-03-10,2026-03-11,INV2603110015,"09845",Toko Abadi Membumi,"3012241",Charles Leclerc,"1000",PT YUPI INDONESIA,FF-0101-0040,Cavendish Hand,CRT/12,CRT/1,PNCH/1,310000,210000,110000,0.0000,0.0000,0.0000,1.0,0.0,0.0,0.0000,0.0000,25200.0000,0.0,0.0
PO26031030122410003,SO2603100006,2026-03-10,2026-03-11,INV2603110001,B000496,BOEDY 496,"3012241",Charles Leclerc,A12,PT YUPI INDONESIA,GRM0001,Sunpride - Golden Red Melon [per pcs],KRT/10,BOX/10,PCS/1,5800000,580000,58000,5800000.0000,580000.0000,58000.0000,1.0,2.0,5.0,0.0000,0.0000,0.0000,7250000.0,7250000.0
PO26031030122410003,SO2603100006,2026-03-10,2026-03-11,INV2603110001,B000496,BOEDY 496,"3012241",Charles Leclerc,opname01,principal untuk opname,OP-003,Produk Opname 3,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,0.0,0.0,5.0,0.0000,0.0000,110000.0000,1000000.0,1000000.0
PO26031030122410003,SO2603100006,2026-03-10,2026-03-11,INV2603110001,B000496,BOEDY 496,"3012241",Charles Leclerc,opname01,principal untuk opname,OP-006,Produk Opname 6,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,0.0,0.0,5.0,0.0000,0.0000,110000.0000,1000000.0,1000000.0
PO260303SLS010002,SO2603030008,2026-03-03,2026-03-03,INV2603030014,B00001,Baru TK,SLS01,Jeddy,MT001,Mainan Toys,AF-0039,Action Figure Koch Justin,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,22.0,0.0,0.0,0.0000,0.0000,0.0000,44000000,44000000
PO26031030122410003,SO2603100006,2026-03-10,2026-03-11,INV2603110001,B000496,BOEDY 496,"3012241",Charles Leclerc,"010001",PT YUPI INDONESIA,"01004",VAPE 0031 DIME STANDAR,KRT/60,KRT/1,PCS/1,165000,165000,2750,165000.0000,165000.0000,2750.0000,1.0,0.0,6.0,0.0000,0.0000,19965.0000,181500.0,181500.0
PO260303SLS010002,SO2603030008,2026-03-03,2026-03-03,INV2603030014,B00001,Baru TK,SLS01,Jeddy,MT001,Mainan Toys,AF-0023,Action Figure Groot,CRT/10,CRT/1,PCS/1,2000000,2000000,200000,2000000.0000,2000000.0000,200000.0000,22.0,0.0,0.0,0.0000,0.0000,0,44000000,44000000
